Run, Time, Lon, Lat, Alt, Azimuth, Gamma, Vmag, Alpha, Roll
2,        27.70000,        -2.96387,        -2.89282,      2589.94312,        44.53545,        -9.59159,       263.74234,         3.56026,         4.51508 
2,        27.80000,        -2.96370,        -2.89266,      2585.42485,        44.55181,        -9.58753,       263.36886,         3.56058,         4.35596 
2,        27.90000,        -2.96354,        -2.89249,      2580.91544,        44.56756,        -9.58395,       262.99687,         3.55822,         4.20292 
2,        28.00000,        -2.96338,        -2.89232,      2576.41456,        44.58271,        -9.58090,       262.62634,         3.55727,         4.05570 
2,        28.10000,        -2.96321,        -2.89216,      2571.92194,        44.59730,        -9.57812,       262.25732,         3.55923,         3.91384 
2,        28.20000,        -2.96305,        -2.89199,      2567.43747,        44.61138,        -9.57536,       261.88980,         3.56303,         3.77696 
2,        28.30000,        -2.96289,        -2.89182,      2562.96108,        44.62497,        -9.57254,       261.52379,         3.56708,         3.64485 
2,        28.40000,        -2.96273,        -2.89166,      2558.49272,        44.63808,        -9.56970,       261.15928,         3.57065,         3.51737 
2,        28.50000,        -2.96256,        -2.89149,      2554.03233,        44.65073,        -9.56689,       260.79625,         3.57390,         3.39442 
2,        28.60000,        -2.96240,        -2.89133,      2549.57983,        44.66293,        -9.56412,       260.43470,         3.57724,         3.27584 
2,        28.70000,        -2.96224,        -2.89116,      2545.13513,        44.67469,        -9.56139,       260.07462,         3.58089,         3.16146 
2,        28.80000,        -2.96208,        -2.89100,      2540.69816,        44.68604,        -9.55866,       259.71600,         3.58479,         3.05113 
2,        28.90000,        -2.96191,        -2.89083,      2536.26887,        44.69699,        -9.55593,       259.35884,         3.58879,         2.94469 
2,        29.00000,        -2.96175,        -2.89067,      2531.84719,        44.70755,        -9.55318,       259.00312,         3.59279,         2.84202 
2,        29.10000,        -2.96159,        -2.89051,      2527.43308,        44.71774,        -9.55044,       258.64885,         3.59678,         2.74298 
2,        29.20000,        -2.96143,        -2.89034,      2523.02648,        44.72756,        -9.54770,       258.29601,         3.60080,         2.64744 
2,        29.30000,        -2.96127,        -2.89018,      2518.62733,        44.73704,        -9.54496,       257.94458,         3.60488,         2.55530 
2,        29.40000,        -2.96111,        -2.89002,      2514.23557,        44.74618,        -9.54222,       257.59458,         3.60902,         2.46642 
2,        29.50000,        -2.96095,        -2.88985,      2509.85116,        44.75500,        -9.53947,       257.24597,         3.61321,         2.38070 
2,        29.60000,        -2.96079,        -2.88969,      2505.47405,        44.76350,        -9.53672,       256.89877,         3.61744,         2.29802 
2,        29.70000,        -2.96063,        -2.88953,      2501.10419,        44.77171,        -9.53397,       256.55296,         3.62169,         2.21828 
2,        29.80000,        -2.96047,        -2.88937,      2496.74152,        44.77962,        -9.53121,       256.20852,         3.62597,         2.14137 
2,        29.90000,        -2.96031,        -2.88920,      2492.38601,        44.78724,        -9.52845,       255.86546,         3.63028,         2.06720 
2,        30.00000,        -2.96015,        -2.88904,      2488.03760,        44.79460,        -9.52569,       255.52377,         3.63463,         1.99568 
2,        30.10000,        -2.95999,        -2.88888,      2483.69626,        44.80170,        -9.52292,       255.18343,         3.63901,         1.92671 
2,        30.20000,        -2.95983,        -2.88872,      2479.36193,        44.80854,        -9.52015,       254.84444,         3.64342,         1.86020 
2,        30.30000,        -2.95967,        -2.88856,      2475.03458,        44.81513,        -9.51737,       254.50678,         3.64785,         1.79606 
2,        30.40000,        -2.95951,        -2.88840,      2470.71416,        44.82149,        -9.51459,       254.17046,         3.65231,         1.73422 
2,        30.50000,        -2.95935,        -2.88824,      2466.40064,        44.82763,        -9.51180,       253.83547,         3.65679,         1.67460 
2,        30.60000,        -2.95919,        -2.88808,      2462.09396,        44.83354,        -9.50901,       253.50179,         3.66130,         1.61711 
2,        30.70000,        -2.95903,        -2.88792,      2457.79410,        44.83924,        -9.50622,       253.16942,         3.66583,         1.56168 
2,        30.80000,        -2.95888,        -2.88776,      2453.50101,        44.84474,        -9.50341,       252.83834,         3.67038,         1.50825 
2,        30.90000,        -2.95872,        -2.88760,      2449.21466,        44.85004,        -9.50060,       252.50856,         3.67496,         1.45674 
2,        31.00000,        -2.95856,        -2.88744,      2444.93502,        44.85514,        -9.49779,       252.18007,         3.67956,         1.40708 
2,        31.10000,        -2.95840,        -2.88728,      2440.66203,        44.86007,        -9.49497,       251.85284,         3.68417,         1.35921 
2,        31.20000,        -2.95825,        -2.88712,      2436.39567,        44.86481,        -9.49214,       251.52689,         3.68881,         1.31307 
2,        31.30000,        -2.95809,        -2.88696,      2432.13591,        44.86939,        -9.48931,       251.20220,         3.69346,         1.26859 
2,        31.40000,        -2.95793,        -2.88680,      2427.88271,        44.87380,        -9.48647,       250.87875,         3.69813,         1.22573 
2,        31.50000,        -2.95777,        -2.88664,      2423.63603,        44.87805,        -9.48362,       250.55656,         3.70282,         1.18442 
2,        31.60000,        -2.95762,        -2.88649,      2419.39585,        44.88214,        -9.48077,       250.23560,         3.70753,         1.14460 
2,        31.70000,        -2.95746,        -2.88633,      2415.16214,        44.88609,        -9.47791,       249.91587,         3.71225,         1.10623 
2,        31.80000,        -2.95730,        -2.88617,      2410.93485,        44.88989,        -9.47504,       249.59736,         3.71699,         1.06926 
2,        31.90000,        -2.95715,        -2.88601,      2406.71396,        44.89355,        -9.47217,       249.28006,         3.72174,         1.03363 
2,        32.00000,        -2.95699,        -2.88586,      2402.49944,        44.89709,        -9.46929,       248.96397,         3.72650,         0.99931 
2,        32.10000,        -2.95684,        -2.88570,      2398.29127,        44.90049,        -9.46640,       248.64908,         3.73128,         0.96623 
2,        32.20000,        -2.95668,        -2.88554,      2394.08940,        44.90377,        -9.46350,       248.33538,         3.73608,         0.93436 
2,        32.30000,        -2.95653,        -2.88538,      2389.89382,        44.90692,        -9.46060,       248.02286,         3.74089,         0.90366 
2,        32.40000,        -2.95637,        -2.88523,      2385.70449,        44.90997,        -9.45768,       247.71152,         3.74571,         0.87409 
2,        32.50000,        -2.95622,        -2.88507,      2381.52139,        44.91290,        -9.45476,       247.40135,         3.75054,         0.84560 
2,        32.60000,        -2.95606,        -2.88492,      2377.34449,        44.91572,        -9.45183,       247.09234,         3.75538,         0.81816 
2,        32.70000,        -2.95591,        -2.88476,      2373.17377,        44.91844,        -9.44890,       246.78449,         3.76024,         0.79172 
2,        32.80000,        -2.95575,        -2.88460,      2369.00919,        44.92106,        -9.44595,       246.47778,         3.76510,         0.76627 
2,        32.90000,        -2.95560,        -2.88445,      2364.85073,        44.92358,        -9.44300,       246.17221,         3.76998,         0.74175 
2,        33.00000,        -2.95544,        -2.88429,      2360.69838,        44.92601,        -9.44004,       245.86778,         3.77487,         0.71814 
2,        33.10000,        -2.95529,        -2.88414,      2356.55209,        44.92834,        -9.43707,       245.56447,         3.77977,         0.69540 
2,        33.20000,        -2.95514,        -2.88398,      2352.41185,        44.93060,        -9.43409,       245.26228,         3.78467,         0.67350 
2,        33.30000,        -2.95498,        -2.88383,      2348.27763,        44.93276,        -9.43110,       244.96120,         3.78959,         0.65242 
2,        33.40000,        -2.95483,        -2.88367,      2344.14942,        44.93485,        -9.42810,       244.66122,         3.79452,         0.63213 
2,        33.50000,        -2.95468,        -2.88352,      2340.02718,        44.93686,        -9.42510,       244.36235,         3.79945,         0.61259 
2,        33.60000,        -2.95452,        -2.88337,      2335.91089,        44.93880,        -9.42208,       244.06456,         3.80439,         0.59378 
2,        33.70000,        -2.95437,        -2.88321,      2331.80054,        44.94066,        -9.41906,       243.76786,         3.80935,         0.57567 
2,        33.80000,        -2.95422,        -2.88306,      2327.69609,        44.94245,        -9.41602,       243.47224,         3.81430,         0.55824 
2,        33.90000,        -2.95407,        -2.88290,      2323.59754,        44.94418,        -9.41298,       243.17768,         3.81927,         0.54146 
2,        34.00000,        -2.95391,        -2.88275,      2319.50485,        44.94584,        -9.40993,       242.88419,         3.82425,         0.52532 
2,        34.10000,        -2.95376,        -2.88260,      2315.41800,        44.94744,        -9.40687,       242.59176,         3.82923,         0.50978 
2,        34.20000,        -2.95361,        -2.88245,      2311.33698,        44.94897,        -9.40380,       242.30038,         3.83422,         0.49483 
2,        34.30000,        -2.95346,        -2.88229,      2307.26176,        44.95045,        -9.40072,       242.01004,         3.83921,         0.48044 
2,        34.40000,        -2.95331,        -2.88214,      2303.19233,        44.95188,        -9.39763,       241.72074,         3.84422,         0.46660 
2,        34.50000,        -2.95315,        -2.88199,      2299.12866,        44.95325,        -9.39453,       241.43247,         3.84923,         0.45328 
2,        34.60000,        -2.95300,        -2.88184,      2295.07073,        44.95456,        -9.39142,       241.14522,         3.85424,         0.44047 
2,        34.70000,        -2.95285,        -2.88168,      2291.01853,        44.95583,        -9.38830,       240.85899,         3.85926,         0.42814 
2,        34.80000,        -2.95270,        -2.88153,      2286.97203,        44.95705,        -9.38517,       240.57378,         3.86429,         0.41629 
2,        34.90000,        -2.95255,        -2.88138,      2282.93122,        44.95822,        -9.38203,       240.28956,         3.86932,         0.40489 
2,        35.00000,        -2.95240,        -2.88123,      2278.89608,        44.95935,        -9.37888,       240.00635,         3.87436,         0.39392 
2,        35.10000,        -2.95225,        -2.88108,      2274.86659,        44.96044,        -9.37572,       239.72413,         3.87941,         0.38337 
2,        35.20000,        -2.95210,        -2.88093,      2270.84273,        44.96148,        -9.37255,       239.44290,         3.88446,         0.37323 
2,        35.30000,        -2.95195,        -2.88077,      2266.82449,        44.96248,        -9.36937,       239.16265,         3.88951,         0.36349 
2,        35.40000,        -2.95180,        -2.88062,      2262.81184,        44.96345,        -9.36618,       238.88337,         3.89457,         0.35411 
2,        35.50000,        -2.95165,        -2.88047,      2258.80477,        44.96437,        -9.36298,       238.60506,         3.89963,         0.34510 
2,        35.60000,        -2.95150,        -2.88032,      2254.80326,        44.96526,        -9.35977,       238.32771,         3.90470,         0.33644 
2,        35.70000,        -2.95135,        -2.88017,      2250.80730,        44.96612,        -9.35655,       238.05132,         3.90978,         0.32811 
2,        35.80000,        -2.95120,        -2.88002,      2246.81687,        44.96694,        -9.35331,       237.77588,         3.91485,         0.32011 
2,        35.90000,        -2.95105,        -2.87987,      2242.83195,        44.96773,        -9.35007,       237.50139,         3.91994,         0.31242 
2,        36.00000,        -2.95090,        -2.87972,      2238.85253,        44.96849,        -9.34682,       237.22783,         3.92502,         0.30504 
2,        36.10000,        -2.95076,        -2.87957,      2234.87858,        44.96922,        -9.34356,       236.95520,         3.93011,         0.29794 
2,        36.20000,        -2.95061,        -2.87942,      2230.91010,        44.96992,        -9.34028,       236.68351,         3.93521,         0.29112 
2,        36.30000,        -2.95046,        -2.87927,      2226.94707,        44.97060,        -9.33700,       236.41273,         3.94031,         0.28457 
2,        36.40000,        -2.95031,        -2.87913,      2222.98947,        44.97124,        -9.33370,       236.14287,         3.94541,         0.27828 
2,        36.50000,        -2.95016,        -2.87898,      2219.03729,        44.97186,        -9.33039,       235.87392,         3.95051,         0.27223 
2,        36.60000,        -2.95001,        -2.87883,      2215.09051,        44.97246,        -9.32707,       235.60587,         3.95562,         0.26643 
2,        36.70000,        -2.94987,        -2.87868,      2211.14912,        44.97303,        -9.32375,       235.33872,         3.96074,         0.26086 
2,        36.80000,        -2.94972,        -2.87853,      2207.21310,        44.97358,        -9.32041,       235.07246,         3.96585,         0.25551 
2,        36.90000,        -2.94957,        -2.87838,      2203.28244,        44.97411,        -9.31706,       234.80710,         3.97097,         0.25037 
2,        37.00000,        -2.94942,        -2.87823,      2199.35712,        44.97462,        -9.31369,       234.54261,         3.97609,         0.24545 
2,        37.10000,        -2.94928,        -2.87809,      2195.43714,        44.97510,        -9.31032,       234.27900,         3.98122,         0.24072 
2,        37.20000,        -2.94913,        -2.87794,      2191.52247,        44.97557,        -9.30694,       234.01626,         3.98635,         0.23618 
2,        37.30000,        -2.94898,        -2.87779,      2187.61310,        44.97602,        -9.30354,       233.75439,         3.99148,         0.23182 
2,        37.40000,        -2.94884,        -2.87764,      2183.70902,        44.97645,        -9.30013,       233.49338,         3.99661,         0.22765 
2,        37.50000,        -2.94869,        -2.87750,      2179.81021,        44.97686,        -9.29672,       233.23322,         4.00175,         0.22364 
2,        37.60000,        -2.94855,        -2.87735,      2175.91666,        44.97726,        -9.29329,       232.97392,         4.00689,         0.21980 
2,        37.70000,        -2.94840,        -2.87720,      2172.02836,        44.97763,        -9.28985,       232.71546,         4.01204,         0.21611 
2,        37.80000,        -2.94825,        -2.87706,      2168.14530,        44.97800,        -9.28640,       232.45783,         4.01718,         0.21258 
2,        37.90000,        -2.94811,        -2.87691,      2164.26745,        44.97835,        -9.28293,       232.20105,         4.02233,         0.20919 
2,        38.00000,        -2.94796,        -2.87676,      2160.39482,        44.97868,        -9.27946,       231.94509,         4.02748,         0.20595 
2,        38.10000,        -2.94782,        -2.87662,      2156.52738,        44.97900,        -9.27597,       231.68996,         4.03263,         0.20284 
2,        38.20000,        -2.94767,        -2.87647,      2152.66512,        44.97930,        -9.27247,       231.43564,         4.03779,         0.19986 
2,        38.30000,        -2.94753,        -2.87632,      2148.80804,        44.97960,        -9.26896,       231.18214,         4.04294,         0.19700 
2,        38.40000,        -2.94738,        -2.87618,      2144.95611,        44.97988,        -9.26544,       230.92945,         4.04810,         0.19427 
2,        38.50000,        -2.94724,        -2.87603,      2141.10932,        44.98015,        -9.26191,       230.67757,         4.05327,         0.19165 
2,        38.60000,        -2.94709,        -2.87589,      2137.26768,        44.98040,        -9.25837,       230.42648,         4.05843,         0.18915 
2,        38.70000,        -2.94695,        -2.87574,      2133.43115,        44.98065,        -9.25481,       230.17619,         4.06360,         0.18675 
2,        38.80000,        -2.94680,        -2.87560,      2129.59973,        44.98089,        -9.25124,       229.92669,         4.06877,         0.18445 
2,        38.90000,        -2.94666,        -2.87545,      2125.77341,        44.98111,        -9.24766,       229.67797,         4.07394,         0.18226 
2,        39.00000,        -2.94652,        -2.87531,      2121.95218,        44.98133,        -9.24407,       229.43003,         4.07911,         0.18016 
2,        39.10000,        -2.94637,        -2.87516,      2118.13602,        44.98153,        -9.24047,       229.18287,         4.08428,         0.17815 
2,        39.20000,        -2.94623,        -2.87502,      2114.32492,        44.98173,        -9.23686,       228.93648,         4.08946,         0.17623 
2,        39.30000,        -2.94608,        -2.87487,      2110.51888,        44.98192,        -9.23323,       228.69086,         4.09464,         0.17440 
2,        39.40000,        -2.94594,        -2.87473,      2106.71788,        44.98210,        -9.22959,       228.44600,         4.09982,         0.17264 
2,        39.50000,        -2.94580,        -2.87459,      2102.92190,        44.98227,        -9.22594,       228.20189,         4.10500,         0.17097 
2,        39.60000,        -2.94565,        -2.87444,      2099.13095,        44.98244,        -9.22228,       227.95854,         4.11018,         0.16937 
2,        39.70000,        -2.94551,        -2.87430,      2095.34501,        44.98259,        -9.21860,       227.71593,         4.11537,         0.16785 
2,        39.80000,        -2.94537,        -2.87415,      2091.56406,        44.98274,        -9.21492,       227.47407,         4.12056,         0.16639 
2,        39.90000,        -2.94523,        -2.87401,      2087.78810,        44.98288,        -9.21122,       227.23295,         4.12574,         0.16500 
2,        40.00000,        -2.94508,        -2.87387,      2084.01711,        44.98302,        -9.20751,       226.99256,         4.13093,         0.16368 
2,        40.10000,        -2.94494,        -2.87372,      2080.25109,        44.98315,        -9.20378,       226.75290,         4.13613,         0.16242 
2,        40.20000,        -2.94480,        -2.87358,      2076.49003,        44.98327,        -9.20005,       226.51397,         4.14132,         0.16122 
2,        40.30000,        -2.94466,        -2.87344,      2072.73391,        44.98339,        -9.19630,       226.27576,         4.14652,         0.16007 
2,        40.40000,        -2.94451,        -2.87330,      2068.98272,        44.98350,        -9.19254,       226.03826,         4.15171,         0.15898 
2,        40.50000,        -2.94437,        -2.87315,      2065.23646,        44.98361,        -9.18877,       225.80148,         4.15691,         0.15795 
2,        40.60000,        -2.94423,        -2.87301,      2061.49511,        44.98371,        -9.18498,       225.56541,         4.16211,         0.15696 
2,        40.70000,        -2.94409,        -2.87287,      2057.75867,        44.98380,        -9.18119,       225.33004,         4.16731,         0.15602 
2,        40.80000,        -2.94395,        -2.87273,      2054.02713,        44.98390,        -9.17738,       225.09537,         4.17252,         0.15513 
2,        40.90000,        -2.94381,        -2.87259,      2050.30047,        44.98398,        -9.17356,       224.86139,         4.17772,         0.15429 
2,        41.00000,        -2.94367,        -2.87244,      2046.57868,        44.98406,        -9.16972,       224.62811,         4.18293,         0.15349 
2,        41.10000,        -2.94353,        -2.87230,      2042.86176,        44.98414,        -9.16588,       224.39552,         4.18813,         0.15273 
2,        41.20000,        -2.94338,        -2.87216,      2039.14970,        44.98422,        -9.16202,       224.16360,         4.19334,         0.15201 
2,        41.30000,        -2.94324,        -2.87202,      2035.44249,        44.98428,        -9.15815,       223.93237,         4.19855,         0.15133 
2,        41.40000,        -2.94310,        -2.87188,      2031.74011,        44.98435,        -9.15426,       223.70182,         4.20376,         0.15069 
2,        41.51000,        -2.94295,        -2.87172,      2027.67307,        44.98442,        -9.14998,       223.44898,         4.20950,         0.15002 
2,        41.61000,        -2.94281,        -2.87158,      2023.98083,        44.98448,        -9.14607,       223.21983,         4.21471,         0.14945 
2,        41.71000,        -2.94267,        -2.87144,      2020.29339,        44.98453,        -9.14214,       222.99134,         4.21993,         0.14891 
2,        41.81000,        -2.94253,        -2.87130,      2016.61076,        44.98458,        -9.13821,       222.76351,         4.22515,         0.14841 
2,        41.91000,        -2.94239,        -2.87116,      2012.93292,        44.98463,        -9.13426,       222.53633,         4.23036,         0.14793 
2,        42.01000,        -2.94225,        -2.87102,      2009.25986,        44.98468,        -9.13030,       222.30981,         4.23558,         0.14748 
2,        42.11000,        -2.94211,        -2.87088,      2005.59157,        44.98472,        -9.12633,       222.08393,         4.24080,         0.14707 
2,        42.21000,        -2.94197,        -2.87074,      2001.92805,        44.98476,        -9.12234,       221.85870,         4.24603,         0.14667 
2,        42.31000,        -2.94183,        -2.87060,      1998.26929,        44.98480,        -9.11834,       221.63411,         4.25125,         0.14631 
2,        42.41000,        -2.94169,        -2.87046,      1994.61528,        44.98483,        -9.11433,       221.41015,         4.25648,         0.14596 
2,        42.51000,        -2.94155,        -2.87032,      1990.96601,        44.98487,        -9.11030,       221.18683,         4.26170,         0.14564 
2,        42.61000,        -2.94142,        -2.87018,      1987.32147,        44.98490,        -9.10626,       220.96413,         4.26693,         0.14535 
2,        42.71000,        -2.94128,        -2.87004,      1983.68166,        44.98492,        -9.10221,       220.74206,         4.27216,         0.14507 
2,        42.81000,        -2.94114,        -2.86990,      1980.04656,        44.98495,        -9.09815,       220.52061,         4.27739,         0.14482 
2,        42.91000,        -2.94100,        -2.86976,      1976.41617,        44.98497,        -9.09407,       220.29978,         4.28262,         0.14458 
2,        43.01000,        -2.94086,        -2.86962,      1972.79048,        44.98499,        -9.08998,       220.07956,         4.28785,         0.14437 
2,        43.11000,        -2.94072,        -2.86948,      1969.16948,        44.98501,        -9.08588,       219.85995,         4.29309,         0.14417 
2,        43.21000,        -2.94059,        -2.86935,      1965.55317,        44.98503,        -9.08177,       219.64095,         4.29832,         0.14399 
2,        43.31000,        -2.94045,        -2.86921,      1961.94153,        44.98505,        -9.07764,       219.42255,         4.30356,         0.14383 
2,        43.41000,        -2.94031,        -2.86907,      1958.33456,        44.98506,        -9.07349,       219.20475,         4.30879,         0.14369 
2,        43.51000,        -2.94017,        -2.86893,      1954.73225,        44.98508,        -9.06934,       218.98754,         4.31403,         0.14356 
2,        43.61000,        -2.94004,        -2.86879,      1951.13460,        44.98509,        -9.06517,       218.77093,         4.31927,         0.14344 
2,        43.71000,        -2.93990,        -2.86865,      1947.54159,        44.98510,        -9.06099,       218.55491,         4.32452,         0.14334 
2,        43.81000,        -2.93976,        -2.86852,      1943.95322,        44.98511,        -9.05679,       218.33947,         4.32976,         0.14326 
2,        43.91000,        -2.93962,        -2.86838,      1940.36948,        44.98511,        -9.05259,       218.12462,         4.33500,         0.14318 
2,        44.01000,        -2.93949,        -2.86824,      1936.79037,        44.98512,        -9.04837,       217.91034,         4.34025,         0.14312 
2,        44.11000,        -2.93935,        -2.86810,      1933.21587,        44.98512,        -9.04413,       217.69664,         4.34549,         0.14307 
2,        44.21000,        -2.93921,        -2.86797,      1929.64598,        44.98513,        -9.03988,       217.48351,         4.35074,         0.14304 
2,        44.31000,        -2.93908,        -2.86783,      1926.08070,        44.98513,        -9.03562,       217.27095,         4.35599,         0.14301 
2,        44.41000,        -2.93894,        -2.86769,      1922.52000,        44.98513,        -9.03135,       217.05896,         4.36124,         0.14300 
2,        44.51000,        -2.93881,        -2.86756,      1918.96390,        44.98513,        -9.02706,       216.84752,         4.36649,         0.14299 
2,        44.61000,        -2.93867,        -2.86742,      1915.41238,        44.98513,        -9.02276,       216.63665,         4.37174,         0.14300 
2,        44.71000,        -2.93853,        -2.86728,      1911.86543,        44.98513,        -9.01844,       216.42633,         4.37700,         0.14301 
2,        44.81000,        -2.93840,        -2.86715,      1908.32305,        44.98512,        -9.01411,       216.21656,         4.38225,         0.14303 
2,        44.91000,        -2.93826,        -2.86701,      1904.78523,        44.98512,        -9.00977,       216.00735,         4.38751,         0.14307 
2,        45.01000,        -2.93813,        -2.86687,      1901.25197,        44.98512,        -9.00541,       215.79868,         4.39277,         0.14311 
2,        45.11000,        -2.93799,        -2.86674,      1897.72325,        44.98511,        -9.00104,       215.59055,         4.39803,         0.14316 
2,        45.21000,        -2.93786,        -2.86660,      1894.19908,        44.98510,        -8.99666,       215.38296,         4.40329,         0.14321 
2,        45.31000,        -2.93772,        -2.86646,      1890.67943,        44.98510,        -8.99226,       215.17590,         4.40855,         0.14327 
2,        45.41000,        -2.93759,        -2.86633,      1887.16432,        44.98509,        -8.98785,       214.96939,         4.41381,         0.14334 
2,        45.51000,        -2.93745,        -2.86619,      1883.65373,        44.98508,        -8.98343,       214.76340,         4.41908,         0.14342 
2,        45.61000,        -2.93732,        -2.86606,      1880.14765,        44.98507,        -8.97899,       214.55793,         4.42434,         0.14350 
2,        45.71000,        -2.93718,        -2.86592,      1876.64609,        44.98506,        -8.97454,       214.35299,         4.42961,         0.14359 
2,        45.81000,        -2.93705,        -2.86579,      1873.14902,        44.98505,        -8.97007,       214.14858,         4.43488,         0.14369 
2,        45.91000,        -2.93691,        -2.86565,      1869.65646,        44.98504,        -8.96559,       213.94468,         4.44015,         0.14379 
2,        46.01000,        -2.93678,        -2.86552,      1866.16838,        44.98503,        -8.96110,       213.74129,         4.44542,         0.14390 
2,        46.11000,        -2.93664,        -2.86538,      1862.68479,        44.98502,        -8.95659,       213.53842,         4.45069,         0.14401 
2,        46.21000,        -2.93651,        -2.86525,      1859.20568,        44.98501,        -8.95207,       213.33606,         4.45597,         0.14412 
2,        46.31000,        -2.93638,        -2.86511,      1855.73104,        44.98499,        -8.94753,       213.13420,         4.46124,         0.14425 
2,        46.41000,        -2.93624,        -2.86498,      1852.26086,        44.98498,        -8.94298,       212.93285,         4.46652,         0.14437 
2,        46.51000,        -2.93611,        -2.86484,      1848.79515,        44.98497,        -8.93842,       212.73199,         4.47180,         0.14450 
2,        46.61000,        -2.93597,        -2.86471,      1845.33390,        44.98495,        -8.93384,       212.53163,         4.47708,         0.14463 
2,        46.71000,        -2.93584,        -2.86458,      1841.87709,        44.98494,        -8.92925,       212.33177,         4.48236,         0.14477 
2,        46.81000,        -2.93571,        -2.86444,      1838.42473,        44.98492,        -8.92464,       212.13240,         4.48764,         0.14491 
2,        46.91000,        -2.93558,        -2.86431,      1834.97680,        44.98491,        -8.92002,       211.93352,         4.49293,         0.14506 
2,        47.01000,        -2.93544,        -2.86417,      1831.53331,        44.98489,        -8.91538,       211.73512,         4.49821,         0.14521 
2,        47.11000,        -2.93531,        -2.86404,      1828.09425,        44.98488,        -8.91073,       211.53721,         4.50350,         0.14536 
2,        47.21000,        -2.93518,        -2.86391,      1824.65961,        44.98486,        -8.90607,       211.33978,         4.50879,         0.14551 
2,        47.31000,        -2.93504,        -2.86377,      1821.22939,        44.98484,        -8.90139,       211.14282,         4.51408,         0.14567 
2,        47.41000,        -2.93491,        -2.86364,      1817.80358,        44.98483,        -8.89670,       210.94634,         4.51937,         0.14583 
2,        47.51000,        -2.93478,        -2.86351,      1814.38217,        44.98481,        -8.89199,       210.75033,         4.52467,         0.14600 
2,        47.61000,        -2.93465,        -2.86337,      1810.96517,        44.98479,        -8.88727,       210.55479,         4.52996,         0.14616 
2,        47.71000,        -2.93451,        -2.86324,      1807.55256,        44.98477,        -8.88254,       210.35972,         4.53526,         0.14633 
2,        47.81000,        -2.93438,        -2.86311,      1804.14434,        44.98476,        -8.87779,       210.16511,         4.54056,         0.14650 
2,        47.91000,        -2.93425,        -2.86298,      1800.74051,        44.98474,        -8.87302,       209.97097,         4.54586,         0.14668 
2,        48.01000,        -2.93412,        -2.86284,      1797.34106,        44.98472,        -8.86824,       209.77728,         4.55116,         0.14685 
2,        48.11000,        -2.93399,        -2.86271,      1793.94598,        44.98470,        -8.86345,       209.58404,         4.55646,         0.14703 
2,        48.21000,        -2.93386,        -2.86258,      1790.55528,        44.98468,        -8.85864,       209.39126,         4.56177,         0.14721 
2,        48.31000,        -2.93372,        -2.86245,      1787.16894,        44.98466,        -8.85382,       209.19893,         4.56707,         0.14739 
2,        48.41000,        -2.93359,        -2.86231,      1783.78696,        44.98464,        -8.84898,       209.00705,         4.57238,         0.14757 
2,        48.51000,        -2.93346,        -2.86218,      1780.40934,        44.98462,        -8.84413,       208.81562,         4.57769,         0.14776 
2,        48.61000,        -2.93333,        -2.86205,      1777.03607,        44.98460,        -8.83926,       208.62463,         4.58301,         0.14794 
2,        48.71000,        -2.93320,        -2.86192,      1773.66715,        44.98458,        -8.83438,       208.43407,         4.58832,         0.14813 
2,        48.81000,        -2.93307,        -2.86179,      1770.30257,        44.98456,        -8.82948,       208.24396,         4.59363,         0.14832 
2,        48.91000,        -2.93294,        -2.86166,      1766.94233,        44.98454,        -8.82457,       208.05428,         4.59895,         0.14851 
2,        49.01000,        -2.93281,        -2.86152,      1763.58642,        44.98452,        -8.81964,       207.86503,         4.60427,         0.14870 
2,        49.11000,        -2.93268,        -2.86139,      1760.23484,        44.98450,        -8.81470,       207.67622,         4.60959,         0.14890 
2,        49.21000,        -2.93255,        -2.86126,      1756.88759,        44.98448,        -8.80974,       207.48783,         4.61492,         0.14909 
2,        49.31000,        -2.93242,        -2.86113,      1753.54465,        44.98446,        -8.80477,       207.29987,         4.62024,         0.14928 
2,        49.41000,        -2.93229,        -2.86100,      1750.20604,        44.98444,        -8.79978,       207.11232,         4.62557,         0.14948 
2,        49.51000,        -2.93216,        -2.86087,      1746.87173,        44.98442,        -8.79478,       206.92520,         4.63090,         0.14968 
2,        49.61000,        -2.93203,        -2.86074,      1743.54173,        44.98440,        -8.78976,       206.73850,         4.63623,         0.14988 
2,        49.71000,        -2.93190,        -2.86061,      1740.21604,        44.98438,        -8.78473,       206.55222,         4.64156,         0.15008 
2,        49.81000,        -2.93177,        -2.86048,      1736.89464,        44.98436,        -8.77968,       206.36634,         4.64689,         0.15028 
2,        49.91000,        -2.93164,        -2.86035,      1733.57754,        44.98434,        -8.77462,       206.18088,         4.65223,         0.15048 
3,         0.00000,        -3.00000,        -3.00000,      5000.00000,        -0.00000,         3.54002,      1000.00000,         0.00000,         0.00000 
3,         0.11000,        -2.99996,        -2.99901,      5009.27263,         0.05585,         3.33356,       991.53065,        -0.34799,       -31.32504 
3,         0.20000,        -2.99996,        -2.99821,      5016.38129,         0.22337,         3.15696,       984.71169,        -0.95059,       -47.41243 
3,         0.30000,        -2.99995,        -2.99733,      5023.76618,         0.50080,         2.95319,       977.19342,        -1.46633,       -50.73756 
3,         0.40000,        -2.99994,        -2.99645,      5030.59116,         0.82010,         2.73611,       969.72067,        -1.71381,       -50.35904 
