Run, Time, Lon, Lat, Alt, Azimuth, Gamma, Vmag, Alpha, Roll
0,        21.36500,        -2.97865,        -2.92731,     10702.53568,        41.70751,       -52.54981,       458.29553,        -4.66378,       -50.10693 
0,        21.37500,        -2.97864,        -2.92729,     10698.81834,        41.73408,       -52.58393,       458.29852,        -4.66064,       -50.10702 
0,        21.38500,        -2.97862,        -2.92727,     10695.09992,        41.76065,       -52.61805,       458.30150,        -4.65750,       -50.10710 
0,        21.39500,        -2.97860,        -2.92726,     10691.38043,        41.78723,       -52.65218,       458.30449,        -4.65436,       -50.10718 
0,        21.40500,        -2.97859,        -2.92724,     10687.65986,        41.81382,       -52.68631,       458.30747,        -4.65123,       -50.10727 
0,        21.41500,        -2.97857,        -2.92722,     10683.93822,        41.84042,       -52.72044,       458.31046,        -4.64810,       -50.10735 
0,        21.42500,        -2.97856,        -2.92720,     10680.21551,        41.86704,       -52.75457,       458.31344,        -4.64497,       -50.10743 
0,        21.43500,        -2.97854,        -2.92718,     10676.49172,        41.89366,       -52.78871,       458.31642,        -4.64185,       -50.10752 
0,        21.44500,        -2.97852,        -2.92717,     10672.76686,        41.92029,       -52.82286,       458.31940,        -4.63873,       -50.10760 
0,        21.45500,        -2.97851,        -2.92715,     10669.04093,        41.94694,       -52.85700,       458.32238,        -4.63561,       -50.10768 
0,        21.46500,        -2.97849,        -2.92713,     10665.31394,        41.97359,       -52.89115,       458.32536,        -4.63250,       -50.10777 
0,        21.47500,        -2.97848,        -2.92711,     10661.58587,        42.00026,       -52.92531,       458.32834,        -4.62939,       -50.10785 
0,        21.48500,        -2.97846,        -2.92709,     10657.85674,        42.02693,       -52.95946,       458.33132,        -4.62628,       -50.10793 
0,        21.49500,        -2.97844,        -2.92708,     10654.12654,        42.05361,       -52.99363,       458.33430,        -4.62317,       -50.10801 
0,        21.50500,        -2.97843,        -2.92706,     10650.39527,        42.08031,       -53.02779,       458.33727,        -4.62007,       -50.10809 
0,        21.51500,        -2.97841,        -2.92704,     10646.66294,        42.10701,       -53.06196,       458.34025,        -4.61697,       -50.10817 
0,        21.52500,        -2.97840,        -2.92702,     10642.92954,        42.13373,       -53.09613,       458.34322,        -4.61387,       -50.10826 
0,        21.53500,        -2.97838,        -2.92700,     10639.19508,        42.16046,       -53.13030,       458.34619,        -4.61078,       -50.10834 
0,        21.54500,        -2.97836,        -2.92699,     10635.45956,        42.18719,       -53.16448,       458.34916,        -4.60769,       -50.10842 
0,        21.55500,        -2.97835,        -2.92697,     10631.72298,        42.21394,       -53.19866,       458.35213,        -4.60460,       -50.10850 
0,        21.56500,        -2.97833,        -2.92695,     10627.98533,        42.24069,       -53.23284,       458.35510,        -4.60151,       -50.10858 
0,        21.57500,        -2.97832,        -2.92693,     10624.24663,        42.26746,       -53.26703,       458.35806,        -4.59842,       -50.10866 
0,        21.58500,        -2.97830,        -2.92692,     10620.50686,        42.29424,       -53.30122,       458.36103,        -4.59534,       -50.10874 
0,        21.59500,        -2.97828,        -2.92690,     10616.76604,        42.32103,       -53.33542,       458.36399,        -4.59226,       -50.10882 
0,        21.60500,        -2.97827,        -2.92688,     10613.02416,        42.34783,       -53.36961,       458.36695,        -4.58918,       -50.10890 
0,        21.61500,        -2.97825,        -2.92686,     10609.28122,        42.37464,       -53.40381,       458.36991,        -4.58611,       -50.10898 
0,        21.62500,        -2.97823,        -2.92684,     10605.53723,        42.40146,       -53.43802,       458.37287,        -4.58303,       -50.10906 
0,        21.63500,        -2.97822,        -2.92683,     10601.79218,        42.42829,       -53.47223,       458.37582,        -4.57996,       -50.10914 
0,        21.64500,        -2.97820,        -2.92681,     10598.04608,        42.45513,       -53.50644,       458.37878,        -4.57689,       -50.10922 
0,        21.65500,        -2.97819,        -2.92679,     10594.29892,        42.48198,       -53.54065,       458.38173,        -4.57383,       -50.10930 
0,        21.66500,        -2.97817,        -2.92677,     10590.55071,        42.50884,       -53.57487,       458.38468,        -4.57076,       -50.10938 
0,        21.67500,        -2.97815,        -2.92676,     10586.80145,        42.53571,       -53.60909,       458.38763,        -4.56770,       -50.10946 
0,        21.68500,        -2.97814,        -2.92674,     10583.05114,        42.56260,       -53.64331,       458.39058,        -4.56464,       -50.10954 
0,        21.69500,        -2.97812,        -2.92672,     10579.29978,        42.58949,       -53.67753,       458.39352,        -4.56158,       -50.10962 
0,        21.70500,        -2.97811,        -2.92670,     10575.54737,        42.61639,       -53.71176,       458.39646,        -4.55853,       -50.10970 
0,        21.71500,        -2.97809,        -2.92669,     10571.79391,        42.64331,       -53.74600,       458.39940,        -4.55548,       -50.10977 
0,        21.72500,        -2.97807,        -2.92667,     10568.03940,        42.67023,       -53.78023,       458.40234,        -4.55242,       -50.10985 
0,        21.73500,        -2.97806,        -2.92665,     10564.28385,        42.69717,       -53.81447,       458.40528,        -4.54937,       -50.10993 
0,        21.74500,        -2.97804,        -2.92663,     10560.52725,        42.72412,       -53.84871,       458.40821,        -4.54633,       -50.11001 
0,        21.75500,        -2.97803,        -2.92662,     10556.76960,        42.75107,       -53.88296,       458.41114,        -4.54328,       -50.11009 
0,        21.76500,        -2.97801,        -2.92660,     10553.01091,        42.77804,       -53.91720,       458.41407,        -4.54024,       -50.11017 
0,        21.77500,        -2.97799,        -2.92658,     10549.25118,        42.80502,       -53.95145,       458.41699,        -4.53720,       -50.11025 
0,        21.78500,        -2.97798,        -2.92656,     10545.49040,        42.83201,       -53.98571,       458.41992,        -4.53416,       -50.11032 
0,        21.79500,        -2.97796,        -2.92655,     10541.72859,        42.85901,       -54.01996,       458.42284,        -4.53112,       -50.11040 
0,        21.80500,        -2.97795,        -2.92653,     10537.96573,        42.88602,       -54.05422,       458.42576,        -4.52808,       -50.11048 
0,        21.81500,        -2.97793,        -2.92651,     10534.20183,        42.91305,       -54.08848,       458.42867,        -4.52505,       -50.11056 
0,        21.82500,        -2.97791,        -2.92649,     10530.43690,        42.94008,       -54.12275,       458.43158,        -4.52202,       -50.11064 
0,        21.83500,        -2.97790,        -2.92648,     10526.67092,        42.96712,       -54.15702,       458.43449,        -4.51899,       -50.11071 
0,        21.84500,        -2.97788,        -2.92646,     10522.90391,        42.99418,       -54.19129,       458.43740,        -4.51596,       -50.11079 
0,        21.85500,        -2.97787,        -2.92644,     10519.13586,        43.02124,       -54.22556,       458.44031,        -4.51293,       -50.11087 
0,        21.86500,        -2.97785,        -2.92642,     10515.36677,        43.04832,       -54.25984,       458.44321,        -4.50991,       -50.11095 
0,        21.87500,        -2.97783,        -2.92641,     10511.59665,        43.07541,       -54.29412,       458.44611,        -4.50688,       -50.11103 
0,        21.88500,        -2.97782,        -2.92639,     10507.82550,        43.10250,       -54.32840,       458.44900,        -4.50386,       -50.11110 
0,        21.89500,        -2.97780,        -2.92637,     10504.05331,        43.12961,       -54.36268,       458.45190,        -4.50084,       -50.11118 
0,        21.90500,        -2.97779,        -2.92636,     10500.28009,        43.15673,       -54.39697,       458.45478,        -4.49782,       -50.11126 
0,        21.91500,        -2.97777,        -2.92634,     10496.50584,        43.18386,       -54.43126,       458.45767,        -4.49481,       -50.11134 
0,        21.92500,        -2.97775,        -2.92632,     10492.73056,        43.21100,       -54.46555,       458.46055,        -4.49179,       -50.11141 
0,        21.93500,        -2.97774,        -2.92630,     10488.95425,        43.23816,       -54.49985,       458.46344,        -4.48878,       -50.11149 
0,        21.94500,        -2.97772,        -2.92629,     10485.17690,        43.26532,       -54.53414,       458.46631,        -4.48577,       -50.11157 
0,        21.95500,        -2.97770,        -2.92627,     10481.39854,        43.29250,       -54.56844,       458.46919,        -4.48276,       -50.11165 
0,        21.96500,        -2.97769,        -2.92625,     10477.61914,        43.31968,       -54.60275,       458.47206,        -4.47975,       -50.11172 
0,        21.97500,        -2.97767,        -2.92624,     10473.83871,        43.34688,       -54.63705,       458.47492,        -4.47674,       -50.11180 
0,        21.98500,        -2.97766,        -2.92622,     10470.05726,        43.37408,       -54.67136,       458.47779,        -4.47374,       -50.11188 
0,        21.99500,        -2.97764,        -2.92620,     10466.27479,        43.40130,       -54.70567,       458.48065,        -4.47073,       -50.11196 
0,        22.00500,        -2.97762,        -2.92618,     10462.49129,        43.42853,       -54.73999,       458.48350,        -4.46773,       -50.11203 
0,        22.01500,        -2.97761,        -2.92617,     10458.70677,        43.45577,       -54.77430,       458.48636,        -4.46473,       -50.11211 
0,        22.02500,        -2.97759,        -2.92615,     10454.92123,        43.48303,       -54.80862,       458.48921,        -4.46173,       -50.11219 
0,        22.03500,        -2.97758,        -2.92613,     10451.13466,        43.51029,       -54.84294,       458.49205,        -4.45874,       -50.11227 
0,        22.04500,        -2.97756,        -2.92612,     10447.34707,        43.53756,       -54.87726,       458.49489,        -4.45574,       -50.11234 
0,        22.05500,        -2.97754,        -2.92610,     10443.55847,        43.56485,       -54.91159,       458.49773,        -4.45275,       -50.11242 
0,        22.06500,        -2.97753,        -2.92608,     10439.76884,        43.59214,       -54.94592,       458.50057,        -4.44975,       -50.11250 
0,        22.07500,        -2.97751,        -2.92607,     10435.97820,        43.61945,       -54.98024,       458.50340,        -4.44676,       -50.11257 
0,        22.08500,        -2.97750,        -2.92605,     10432.18654,        43.64677,       -55.01458,       458.50622,        -4.44377,       -50.11265 
0,        22.09500,        -2.97748,        -2.92603,     10428.39386,        43.67410,       -55.04891,       458.50905,        -4.44078,       -50.11273 
0,        22.10500,        -2.97746,        -2.92601,     10424.60017,        43.70144,       -55.08325,       458.51186,        -4.43780,       -50.11281 
0,        22.11500,        -2.97745,        -2.92600,     10420.80546,        43.72879,       -55.11759,       458.51468,        -4.43481,       -50.11288 
0,        22.12500,        -2.97743,        -2.92598,     10417.00974,        43.75615,       -55.15193,       458.51749,        -4.43183,       -50.11296 
0,        22.13500,        -2.97742,        -2.92596,     10413.21300,        43.78353,       -55.18627,       458.52030,        -4.42885,       -50.11304 
0,        22.14500,        -2.97740,        -2.92595,     10409.41526,        43.81091,       -55.22062,       458.52310,        -4.42587,       -50.11311 
0,        22.15500,        -2.97738,        -2.92593,     10405.61650,        43.83831,       -55.25497,       458.52590,        -4.42289,       -50.11319 
0,        22.16500,        -2.97737,        -2.92591,     10401.81673,        43.86572,       -55.28932,       458.52869,        -4.41991,       -50.11327 
0,        22.17500,        -2.97735,        -2.92590,     10398.01595,        43.89314,       -55.32367,       458.53148,        -4.41693,       -50.11335 
0,        22.18500,        -2.97734,        -2.92588,     10394.21416,        43.92057,       -55.35802,       458.53427,        -4.41396,       -50.11342 
0,        22.19500,        -2.97732,        -2.92586,     10390.41137,        43.94801,       -55.39238,       458.53705,        -4.41098,       -50.11350 
0,        22.20500,        -2.97730,        -2.92585,     10386.60756,        43.97546,       -55.42674,       458.53983,        -4.40801,       -50.11358 
0,        22.21500,        -2.97729,        -2.92583,     10382.80276,        44.00293,       -55.46110,       458.54260,        -4.40504,       -50.11365 
0,        22.22500,        -2.97727,        -2.92581,     10378.99694,        44.03040,       -55.49546,       458.54537,        -4.40207,       -50.11373 
0,        22.23500,        -2.97726,        -2.92580,     10375.19012,        44.05789,       -55.52982,       458.54813,        -4.39910,       -50.11381 
0,        22.24500,        -2.97724,        -2.92578,     10371.38230,        44.08539,       -55.56419,       458.55089,        -4.39613,       -50.11389 
0,        22.25500,        -2.97722,        -2.92576,     10367.57347,        44.11290,       -55.59856,       458.55364,        -4.39317,       -50.11396 
0,        22.26500,        -2.97721,        -2.92575,     10363.76364,        44.14042,       -55.63293,       458.55639,        -4.39020,       -50.11404 
0,        22.27500,        -2.97719,        -2.92573,     10359.95281,        44.16795,       -55.66730,       458.55914,        -4.38724,       -50.11412 
0,        22.28500,        -2.97718,        -2.92571,     10356.14098,        44.19550,       -55.70167,       458.56188,        -4.38428,       -50.11420 
0,        22.29500,        -2.97716,        -2.92570,     10352.32815,        44.22305,       -55.73605,       458.56461,        -4.38132,       -50.11427 
0,        22.30500,        -2.97714,        -2.92568,     10348.51432,        44.25062,       -55.77042,       458.56734,        -4.37836,       -50.11435 
0,        22.31500,        -2.97713,        -2.92566,     10344.69949,        44.27820,       -55.80480,       458.57007,        -4.37540,       -50.11443 
0,        22.32500,        -2.97711,        -2.92565,     10340.88367,        44.30579,       -55.83918,       458.57279,        -4.37245,       -50.11450 
0,        22.33500,        -2.97710,        -2.92563,     10337.06685,        44.33339,       -55.87357,       458.57550,        -4.36949,       -50.11458 
0,        22.34500,        -2.97708,        -2.92561,     10333.24903,        44.36100,       -55.90795,       458.57821,        -4.36654,       -50.11466 
0,        22.35500,        -2.97706,        -2.92560,     10329.43022,        44.38863,       -55.94234,       458.58092,        -4.36359,       -50.11474 
0,        22.36500,        -2.97705,        -2.92558,     10325.61042,        44.41626,       -55.97672,       458.58362,        -4.36064,       -50.11481 
0,        22.37500,        -2.97703,        -2.92557,     10321.78962,        44.44391,       -56.01111,       458.58631,        -4.35769,       -50.11489 
0,        22.38500,        -2.97702,        -2.92555,     10317.96783,        44.47157,       -56.04550,       458.58900,        -4.35474,       -50.11497 
0,        22.39500,        -2.97700,        -2.92553,     10314.14505,        44.49924,       -56.07990,       458.59169,        -4.35179,       -50.11505 
0,        22.40500,        -2.97698,        -2.92552,     10310.32128,        44.52692,       -56.11429,       458.59437,        -4.34885,       -50.11512 
0,        22.41500,        -2.97697,        -2.92550,     10306.49652,        44.55461,       -56.14869,       458.59704,        -4.34590,       -50.11520 
0,        22.42500,        -2.97695,        -2.92548,     10302.67077,        44.58232,       -56.18308,       458.59971,        -4.34296,       -50.11528 
0,        22.43500,        -2.97694,        -2.92547,     10298.84404,        44.61003,       -56.21748,       458.60237,        -4.34002,       -50.11536 
0,        22.44500,        -2.97692,        -2.92545,     10295.01631,        44.63776,       -56.25188,       458.60503,        -4.33707,       -50.11543 
0,        22.45500,        -2.97690,        -2.92543,     10291.18760,        44.66550,       -56.28628,       458.60768,        -4.33414,       -50.11551 
0,        22.46500,        -2.97689,        -2.92542,     10287.35791,        44.69325,       -56.32068,       458.61033,        -4.33120,       -50.11559 
0,        22.47500,        -2.97687,        -2.92540,     10283.52723,        44.72102,       -56.35509,       458.61297,        -4.32826,       -50.11567 
0,        22.48500,        -2.97686,        -2.92539,     10279.69556,        44.74879,       -56.38949,       458.61561,        -4.32533,       -50.11575 
0,        22.49500,        -2.97684,        -2.92537,     10275.86292,        44.77658,       -56.42390,       458.61824,        -4.32239,       -50.11582 
0,        22.50500,        -2.97682,        -2.92535,     10272.02929,        44.80438,       -56.45831,       458.62086,        -4.31946,       -50.11590 
0,        22.51500,        -2.97681,        -2.92534,     10268.19468,        44.83218,       -56.49272,       458.62348,        -4.31653,       -50.11598 
0,        22.52500,        -2.97679,        -2.92532,     10264.35909,        44.86001,       -56.52713,       458.62609,        -4.31360,       -50.11606 
0,        22.53500,        -2.97678,        -2.92530,     10260.52252,        44.88784,       -56.56154,       458.62870,        -4.31067,       -50.11613 
0,        22.54500,        -2.97676,        -2.92529,     10256.68498,        44.91568,       -56.59595,       458.63130,        -4.30774,       -50.11621 
0,        22.55500,        -2.97674,        -2.92527,     10252.84645,        44.94354,       -56.63037,       458.63390,        -4.30481,       -50.11629 
0,        22.56500,        -2.97673,        -2.92526,     10249.00695,        44.97141,       -56.66478,       458.63649,        -4.30189,       -50.11637 
0,        22.57500,        -2.97671,        -2.92524,     10245.16647,        44.99929,       -56.69920,       458.63907,        -4.29896,       -50.11645 
0,        22.58500,        -2.97670,        -2.92522,     10241.32502,        45.02718,       -56.73361,       458.64165,        -4.29604,       -50.11653 
0,        22.59500,        -2.97668,        -2.92521,     10237.48259,        45.05508,       -56.76803,       458.64422,        -4.29312,       -50.11660 
0,        22.60500,        -2.97666,        -2.92519,     10233.63919,        45.08300,       -56.80245,       458.64678,        -4.29020,       -50.11668 
0,        22.61500,        -2.97665,        -2.92518,     10229.79482,        45.11092,       -56.83687,       458.64934,        -4.28728,       -50.11676 
0,        22.62500,        -2.97663,        -2.92516,     10225.94947,        45.13886,       -56.87129,       458.65189,        -4.28436,       -50.11684 
0,        22.63500,        -2.97662,        -2.92514,     10222.10316,        45.16681,       -56.90572,       458.65444,        -4.28144,       -50.11692 
0,        22.64500,        -2.97660,        -2.92513,     10218.25587,        45.19478,       -56.94014,       458.65698,        -4.27853,       -50.11700 
0,        22.65500,        -2.97658,        -2.92511,     10214.40762,        45.22275,       -56.97456,       458.65951,        -4.27561,       -50.11707 
0,        22.66500,        -2.97657,        -2.92510,     10210.55839,        45.25074,       -57.00899,       458.66204,        -4.27270,       -50.11715 
0,        22.67500,        -2.97655,        -2.92508,     10206.70820,        45.27874,       -57.04341,       458.66456,        -4.26979,       -50.11723 
0,        22.68500,        -2.97654,        -2.92506,     10202.85705,        45.30675,       -57.07784,       458.66707,        -4.26688,       -50.11731 
0,        22.69500,        -2.97652,        -2.92505,     10199.00492,        45.33477,       -57.11227,       458.66958,        -4.26397,       -50.11739 
0,        22.70500,        -2.97650,        -2.92503,     10195.15183,        45.36280,       -57.14670,       458.67208,        -4.26106,       -50.11747 
0,        22.71500,        -2.97649,        -2.92502,     10191.29778,        45.39085,       -57.18113,       458.67457,        -4.25815,       -50.11754 
0,        22.72500,        -2.97647,        -2.92500,     10187.44277,        45.41890,       -57.21556,       458.67706,        -4.25525,       -50.11762 
0,        22.73500,        -2.97646,        -2.92499,     10183.58679,        45.44697,       -57.24999,       458.67954,        -4.25234,       -50.11770 
0,        22.74500,        -2.97644,        -2.92497,     10179.72985,        45.47506,       -57.28442,       458.68202,        -4.24944,       -50.11778 
0,        22.75500,        -2.97642,        -2.92495,     10175.87195,        45.50315,       -57.31885,       458.68449,        -4.24654,       -50.11786 
0,        22.76500,        -2.97641,        -2.92494,     10172.01309,        45.53125,       -57.35328,       458.68695,        -4.24364,       -50.11794 
0,        22.77500,        -2.97639,        -2.92492,     10168.15327,        45.55937,       -57.38772,       458.68940,        -4.24074,       -50.11802 
0,        22.78500,        -2.97638,        -2.92491,     10164.29249,        45.58750,       -57.42215,       458.69185,        -4.23784,       -50.11810 
0,        22.79500,        -2.97636,        -2.92489,     10160.43075,        45.61564,       -57.45658,       458.69429,        -4.23494,       -50.11818 
0,        22.80500,        -2.97634,        -2.92488,     10156.56806,        45.64380,       -57.49102,       458.69672,        -4.23204,       -50.11826 
0,        22.81500,        -2.97633,        -2.92486,     10152.70442,        45.67196,       -57.52545,       458.69914,        -4.22915,       -50.11833 
0,        22.82500,        -2.97631,        -2.92484,     10148.83981,        45.70014,       -57.55989,       458.70156,        -4.22626,       -50.11841 
0,        22.83500,        -2.97630,        -2.92483,     10144.97426,        45.72833,       -57.59432,       458.70398,        -4.22336,       -50.11849 
0,        22.84500,        -2.97628,        -2.92481,     10141.10775,        45.75653,       -57.62876,       458.70638,        -4.22047,       -50.11857 
0,        22.85500,        -2.97626,        -2.92480,     10137.24029,        45.78474,       -57.66320,       458.70878,        -4.21758,       -50.11865 
0,        22.86500,        -2.97625,        -2.92478,     10133.37187,        45.81297,       -57.69763,       458.71117,        -4.21469,       -50.11873 
0,        22.87500,        -2.97623,        -2.92477,     10129.50251,        45.84121,       -57.73207,       458.71355,        -4.21181,       -50.11881 
0,        22.88500,        -2.97622,        -2.92475,     10125.63220,        45.86946,       -57.76651,       458.71593,        -4.20892,       -50.11889 
0,        22.89500,        -2.97620,        -2.92473,     10121.76094,        45.89772,       -57.80095,       458.71829,        -4.20603,       -50.11897 
0,        22.90500,        -2.97618,        -2.92472,     10117.88873,        45.92600,       -57.83539,       458.72065,        -4.20315,       -50.11905 
0,        22.91500,        -2.97617,        -2.92470,     10114.01557,        45.95428,       -57.86982,       458.72301,        -4.20027,       -50.11913 
0,        22.92500,        -2.97615,        -2.92469,     10110.14147,        45.98258,       -57.90426,       458.72535,        -4.19739,       -50.11921 
0,        22.93500,        -2.97614,        -2.92467,     10106.26642,        46.01089,       -57.93870,       458.72769,        -4.19451,       -50.11929 
0,        22.94500,        -2.97612,        -2.92466,     10102.39042,        46.03922,       -57.97314,       458.73002,        -4.19163,       -50.11937 
0,        22.95500,        -2.97610,        -2.92464,     10098.51349,        46.06755,       -58.00758,       458.73234,        -4.18875,       -50.11945 
0,        22.96500,        -2.97609,        -2.92463,     10094.63561,        46.09590,       -58.04202,       458.73466,        -4.18587,       -50.11953 
0,        22.97500,        -2.97607,        -2.92461,     10090.75679,        46.12426,       -58.07646,       458.73697,        -4.18300,       -50.11961 
0,        22.98500,        -2.97606,        -2.92460,     10086.87702,        46.15263,       -58.11090,       458.73927,        -4.18012,       -50.11969 
0,        22.99500,        -2.97604,        -2.92458,     10082.99632,        46.18101,       -58.14534,       458.74156,        -4.17725,       -50.11977 
0,        23.00500,        -2.97603,        -2.92457,     10079.11468,        46.20941,       -58.17978,       458.74384,        -4.17438,       -50.11985 
0,        23.01500,        -2.97601,        -2.92455,     10075.23210,        46.23782,       -58.21422,       458.74612,        -4.17151,       -50.11993 
0,        23.02500,        -2.97599,        -2.92453,     10071.34858,        46.26624,       -58.24865,       458.74839,        -4.16864,       -50.12001 
0,        23.03500,        -2.97598,        -2.92452,     10067.46412,        46.29468,       -58.28309,       458.75065,        -4.16577,       -50.12009 
0,        23.04500,        -2.97596,        -2.92450,     10063.57873,        46.32312,       -58.31753,       458.75290,        -4.16290,       -50.12017 
0,        23.05500,        -2.97595,        -2.92449,     10059.69240,        46.35158,       -58.35197,       458.75514,        -4.16004,       -50.12025 
0,        23.06500,        -2.97593,        -2.92447,     10055.80514,        46.38005,       -58.38641,       458.75738,        -4.15717,       -50.12033 
0,        23.07500,        -2.97591,        -2.92446,     10051.91694,        46.40853,       -58.42085,       458.75961,        -4.15431,       -50.12041 
0,        23.08500,        -2.97590,        -2.92444,     10048.02781,        46.43703,       -58.45528,       458.76183,        -4.15145,       -50.12049 
0,        23.09500,        -2.97588,        -2.92443,     10044.13776,        46.46554,       -58.48972,       458.76404,        -4.14859,       -50.12057 
0,        23.10500,        -2.97587,        -2.92441,     10040.24676,        46.49406,       -58.52416,       458.76624,        -4.14573,       -50.12065 
0,        23.11500,        -2.97585,        -2.92440,     10036.35484,        46.52259,       -58.55860,       458.76844,        -4.14287,       -50.12073 
0,        23.12500,        -2.97583,        -2.92438,     10032.46199,        46.55113,       -58.59303,       458.77062,        -4.14001,       -50.12081 
0,        23.13500,        -2.97582,        -2.92437,     10028.56821,        46.57969,       -58.62747,       458.77280,        -4.13716,       -50.12090 
0,        23.14500,        -2.97580,        -2.92435,     10024.67351,        46.60826,       -58.66191,       458.77497,        -4.13430,       -50.12098 
0,        23.15500,        -2.97579,        -2.92434,     10020.77788,        46.63684,       -58.69634,       458.77713,        -4.13145,       -50.12106 
0,        23.16500,        -2.97577,        -2.92432,     10016.88132,        46.66544,       -58.73078,       458.77929,        -4.12860,       -50.12114 
0,        23.17500,        -2.97575,        -2.92431,     10012.98383,        46.69405,       -58.76521,       458.78143,        -4.12574,       -50.12122 
0,        23.18500,        -2.97574,        -2.92429,     10009.08542,        46.72266,       -58.79964,       458.78357,        -4.12290,       -50.12130 
0,        23.19500,        -2.97572,        -2.92428,     10005.18609,        46.75130,       -58.83408,       458.78570,        -4.12005,       -50.12138 
0,        23.20500,        -2.97571,        -2.92426,     10001.28584,        46.77994,       -58.86851,       458.78781,        -4.11720,       -50.12146 
0,        23.21500,        -2.97569,        -2.92425,      9997.38467,        46.80860,       -58.90294,       458.78992,        -4.11435,       -50.12155 
0,        23.22500,        -2.97568,        -2.92423,      9993.48257,        46.83727,       -58.93737,       458.79202,        -4.11151,       -50.12163 
0,        23.23500,        -2.97566,        -2.92422,      9989.57955,        46.86595,       -58.97180,       458.79412,        -4.10866,       -50.12171 
0,        23.24500,        -2.97564,        -2.92420,      9985.67562,        46.89465,       -59.00623,       458.79620,        -4.10582,       -50.12179 
0,        23.25500,        -2.97563,        -2.92419,      9981.77077,        46.92335,       -59.04066,       458.79827,        -4.10298,       -50.12187 
0,        23.26500,        -2.97561,        -2.92417,      9977.86500,        46.95207,       -59.07509,       458.80034,        -4.10014,       -50.12195 
0,        23.27500,        -2.97560,        -2.92416,      9973.95831,        46.98081,       -59.10952,       458.80240,        -4.09730,       -50.12204 
0,        23.28500,        -2.97558,        -2.92414,      9970.05071,        47.00955,       -59.14395,       458.80444,        -4.09446,       -50.12212 
0,        23.29500,        -2.97556,        -2.92413,      9966.14219,        47.03831,       -59.17837,       458.80648,        -4.09163,       -50.12220 
0,        23.30500,        -2.97555,        -2.92411,      9962.23276,        47.06708,       -59.21280,       458.80851,        -4.08879,       -50.12228 
0,        23.31500,        -2.97553,        -2.92410,      9958.32241,        47.09586,       -59.24722,       458.81053,        -4.08596,       -50.12236 
0,        23.32500,        -2.97552,        -2.92408,      9954.41116,        47.12466,       -59.28165,       458.81254,        -4.08313,       -50.12245 
0,        23.33500,        -2.97550,        -2.92407,      9950.49899,        47.15347,       -59.31607,       458.81455,        -4.08030,       -50.12253 
0,        23.34500,        -2.97548,        -2.92405,      9946.58591,        47.18229,       -59.35049,       458.81654,        -4.07747,       -50.12261 
0,        23.35500,        -2.97547,        -2.92404,      9942.67193,        47.21113,       -59.38491,       458.81852,        -4.07464,       -50.12269 
0,        23.36500,        -2.97545,        -2.92402,      9938.75703,        47.23997,       -59.41933,       458.82050,        -4.07181,       -50.12277 
0,        23.37500,        -2.97544,        -2.92401,      9934.84123,        47.26883,       -59.45375,       458.82246,        -4.06898,       -50.12286 
0,        23.38500,        -2.97542,        -2.92399,      9930.92451,        47.29770,       -59.48817,       458.82442,        -4.06616,       -50.12294 
0,        23.39500,        -2.97541,        -2.92398,      9927.00690,        47.32659,       -59.52258,       458.82636,        -4.06333,       -50.12302 
0,        23.40500,        -2.97539,        -2.92396,      9923.08837,        47.35549,       -59.55700,       458.82830,        -4.06051,       -50.12310 
0,        23.41500,        -2.97537,        -2.92395,      9919.16895,        47.38440,       -59.59141,       458.83022,        -4.05769,       -50.12319 
0,        23.42500,        -2.97536,        -2.92394,      9915.24862,        47.41332,       -59.62582,       458.83214,        -4.05487,       -50.12327 
0,        23.43500,        -2.97534,        -2.92392,      9911.32738,        47.44226,       -59.66024,       458.83405,        -4.05205,       -50.12335 
0,        23.44500,        -2.97533,        -2.92391,      9907.40525,        47.47121,       -59.69465,       458.83595,        -4.04923,       -50.12344 
0,        23.45500,        -2.97531,        -2.92389,      9903.48221,        47.50017,       -59.72905,       458.83783,        -4.04642,       -50.12352 
0,        23.46500,        -2.97529,        -2.92388,      9899.55827,        47.52914,       -59.76346,       458.83971,        -4.04360,       -50.12360 
0,        23.47500,        -2.97528,        -2.92386,      9895.63344,        47.55813,       -59.79787,       458.84158,        -4.04079,       -50.12368 
0,        23.48500,        -2.97526,        -2.92385,      9891.70770,        47.58713,       -59.83227,       458.84344,        -4.03797,       -50.12377 
0,        23.49500,        -2.97525,        -2.92383,      9887.78107,        47.61615,       -59.86668,       458.84529,        -4.03516,       -50.12385 
0,        23.50500,        -2.97523,        -2.92382,      9883.85354,        47.64517,       -59.90108,       458.84713,        -4.03235,       -50.12393 
0,        23.51500,        -2.97522,        -2.92380,      9879.92512,        47.67422,       -59.93548,       458.84897,        -4.02954,       -50.12401 
0,        23.52500,        -2.97520,        -2.92379,      9875.99580,        47.70327,       -59.96988,       458.85079,        -4.02673,       -50.12410 
0,        23.53500,        -2.97518,        -2.92378,      9872.06558,        47.73234,       -60.00428,       458.85261,        -4.02392,       -50.12418 
0,        23.54500,        -2.97517,        -2.92376,      9868.13447,        47.76142,       -60.03868,       458.85441,        -4.02112,       -50.12426 
0,        23.55500,        -2.97515,        -2.92375,      9864.20247,        47.79051,       -60.07308,       458.85621,        -4.01831,       -50.12434 
0,        23.56500,        -2.97514,        -2.92373,      9860.26958,        47.81962,       -60.10748,       458.85800,        -4.01550,       -50.12442 
